10.619, -18.186, 54.929
10.519, -18.194, 54.697
10.42, -18.202, 54.465
10.32, -18.209, 54.231
10.22, -18.216, 53.996
10.12, -18.222, 53.761
10.02, -18.227, 53.524
9.92, -18.232, 53.286
9.821, -18.236, 53.047
9.721, -18.239, 52.807
9.621, -18.242, 52.566
9.521, -18.244, 52.324
9.421, -18.245, 52.081
9.321, -18.246, 51.836
9.221, -18.246, 51.591
9.121, -18.245, 51.344
9.021, -18.243, 51.096
8.921, -18.24, 50.847
8.821, -18.237, 50.596
8.721, -18.233, 50.345
8.621, -18.228, 50.092
8.521, -18.222, 49.838
8.421, -18.215, 49.582
8.322, -18.207, 49.326
8.222, -18.199, 49.067
8.123, -18.189, 48.808
8.023, -18.178, 48.547
7.924, -18.166, 48.285
7.825, -18.154, 48.021
7.726, -18.14, 47.756
7.627, -18.125, 47.489
7.528, -18.109, 47.221
7.43, -18.092, 46.951
7.331, -18.073, 46.68
7.233, -18.054, 46.407
7.135, -18.033, 46.133
7.038, -18.011, 45.856
6.941, -17.987, 45.579
6.844, -17.963, 45.299
6.747, -17.937, 45.018
6.651, -17.909, 44.735
6.555, -17.88, 44.45
6.46, -17.85, 44.163
6.365, -17.818, 43.875
6.271, -17.785, 43.585
6.177, -17.75, 43.292
6.084, -17.714, 42.998
5.991, -17.676, 42.701
5.899, -17.637, 42.403
5.808, -17.596, 42.102
5.718, -17.553, 41.8
5.628, -17.509, 41.495
5.539, -17.463, 41.188
5.451, -17.415, 40.878
5.364, -17.366, 40.566
5.278, -17.315, 40.252
5.194, -17.262, 39.935
5.11, -17.207, 39.616
5.027, -17.151, 39.294
4.945, -17.093, 38.969
4.865, -17.034, 38.642
4.786, -16.972, 38.312
4.708, -16.91, 37.979
4.632, -16.845, 37.643
4.557, -16.779, 37.304
4.484, -16.711, 36.962
4.412, -16.641, 36.617
4.342, -16.57, 36.269
4.273, -16.498, 35.917
4.205, -16.424, 35.562
4.14, -16.348, 35.203
4.076, -16.271, 34.84
4.014, -16.193, 34.474
3.953, -16.114, 34.103
3.894, -16.033, 33.729
3.837, -15.951, 33.35
3.781, -15.867, 32.967
3.728, -15.783, 32.58
3.676, -15.698, 32.187
3.625, -15.611, 31.79
3.577, -15.524, 31.388
3.53, -15.436, 30.981
3.485, -15.346, 30.568
3.441, -15.256, 30.15
3.399, -15.166, 29.726
3.359, -15.074, 29.296
3.32, -14.982, 28.859
3.283, -14.889, 28.415
3.247, -14.796, 27.965
3.213, -14.702, 27.507
3.181, -14.607, 27.041
3.15, -14.512, 26.567
3.12, -14.416, 26.085
3.092, -14.32, 25.594
3.066, -14.224, 25.092
3.04, -14.127, 24.581
3.016, -14.03, 24.059
2.994, -13.933, 23.525
2.972, -13.835, 22.979
2.952, -13.737, 22.419
2.933, -13.639, 21.846
2.916, -13.541, 21.256
2.899, -13.442, 20.65
2.884, -13.343, 20.026
2.87, -13.244, 19.381
2.856, -13.145, 18.715
2.844, -13.046, 18.023
2.833, -12.946, 17.304
2.823, -12.847, 16.554
2.814, -12.747, 15.768
2.806, -12.648, 14.941
2.799, -12.548, 14.065
2.793, -12.448, 13.131
2.788, -12.348, 12.126
2.784, -12.248, 11.029
2.78, -12.148, 9.81
2.778, -12.048, 8.416
2.776, -11.948, 6.741
2.775, -11.848, 4.476
2.774, -11.769, 0
2.774, -11.769, 0
2.71, 8.23, 0
endData
127
63
200
29.627, -12.159, 23.047, -14.195, 2.774, -25, 2.774, -11.769
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"LemLib v0.5","gc":{"robotWidth":13,"robotHeight":23.14,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":0.1,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"IME 100","signature":"27ac2e42416e4bb399bc48095cc11af14ec6cf0937eac5a89a72920df7932c17","origin":{"heightInMM":2362.2,"__type":"local"}},"coordinateSystem":"Cartesian Plane"},"paths":[{"segments":[{"controls":[{"uid":"aLyFWb2Df8","x":29.626934290199593,"y":-12.15945279210585,"lock":false,"visible":true,"heading":254,"__type":"end-point"},{"uid":"vVTZRIg7Z0","x":23.046786914733016,"y":-14.195125059642354,"lock":false,"visible":true,"__type":"control"},{"uid":"016seDDP7J","x":2.774,"y":-25,"lock":false,"visible":true,"__type":"control"},{"uid":"eLXdVl9XUP","x":2.774469030065529,"y":-11.769469884440895,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"OtuZ8uxMAY"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":0,"to":63},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.265},"maxDecelerationRate":127},"name":"Path","uid":"w1SXyTtgwO","lock":false,"visible":true}]}
